Gene,gene_length
SAMD9L,1585
SAMHD1,627
SAMM50,470
SAMSN1,670
SAP130,1084
SAP18,173
SAP25,298
SAP30,221
SAP30BP,309
SAP30L,184
SAPCD1,179
SAPCD2,395
SAR1A,199
SAR1B,199
SARAF,340
SARDH,919
SARM1,725
SARNP,214
SARS,537
SARS2,521
SART1,801
SART3,964
SASH1,1248
SASH3,381
SASS6,658
SAT1,172
SAT2,171
SATB1,796
SATB2,734
SATL1,696
SAV1,384
SAXO1,475
SAXO2,399
SAYSD1,184
SBDS,251
SBF1,1894
SBF2,1850
SBK1,425
SBK2,349
SBK3,360
SBNO1,1394
SBNO2,1367
SBSN,591
SBSPON,265
SC5D,300
SCAF1,1313
SCAF11,1464
SCAF4,1148
SCAF8,1350
SCAI,630
SCAMP1,339
SCAMP2,330
SCAMP3,348
SCAMP4,230
SCAMP5,244
SCAND1,180
SCAP,1280
SCAPER,1401
SCARA3,607
SCARA5,496
SCARB1,553
SCARB2,479
SCARF1,831
SCARF2,872
SCART1,1028
SCCPDH,430
SCD,360
SCD5,331
SCEL,689
SCFD1,643
SCFD2,685
SCG2,618
SCG3,469
SCG5,217
SCGB1A1,92
SCGB1C1,96
SCGB1C2,96
SCGB1D1,91
SCGB1D2,91
SCGB1D4,84
SCGB2A1,96
SCGB2A2,121
SCGB2B2,97
SCGB3A1,105
SCGB3A2,94
SCGN,277
SCIMP,146
SCIN,716
SCLT1,689
SCLY,454
SCMH1,661
SCML1,330
SCML2,701
SCML4,415
SCN10A,1957
SCN11A,1792
SCN1A,2010
SCN1B,269
SCN2A,2006
SCN2B,216
SCN3A,2001
SCN3B,216
SCN4A,1837
SCN4B,229
SCN5A,2017
SCN7A,1683
SCN8A,1992
SCN9A,1989
SCNM1,231
SCNN1A,729
SCNN1B,686
SCNN1D,803
SCNN1G,650
SCO1,302
SCO2,439
SCOC,160
SCP2,548
SCP2D1,157
SCPEP1,453
SCRG1,99
SCRIB,1656
SCRN1,435
SCRN2,434
SCRN3,425
SCRT1,349
SCRT2,308
SCT,122
SCTR,441
SCUBE1,989
SCUBE2,1029
SCUBE3,994
SCX,202
SCYGR1,89
SCYGR2,121
SCYGR3,101
SCYGR4,106
SCYGR5,86
SCYGR6,106
SCYGR7,97
SCYGR8,109
SCYL1,809
SCYL2,934
SCYL3,743
SDAD1,688
SDC1,311
SDC2,202
SDC3,443
SDC4,199
SDCBP,319
SDCBP2,293
SDCCAG8,714
SDE2,452
SDF2,212
SDF2L1,222
SDF4,363
SDHA,665
SDHAF1,116
SDHAF2,167
SDHAF3,126
SDHAF4,109
SDHB,281
SDHC,170
SDHD,160
SDK1,2214
SDK2,2173
SDR16C5,319
SDR39U1,294
SDR42E1,394
SDR42E2,423
SDR9C7,314
SDS,329
SDSL,330
SEBOX,191
SEC11A,186
SEC11C,193
SEC13,369
SEC14L1,720
SEC14L2,404
SEC14L3,401
SEC14L4,407
SEC14L5,697
SEC14L6,398
SEC16A,2358
SEC16B,1061
SEC22A,308
SEC22B,216
SEC22C,304
SEC23A,766
SEC23B,768
SEC23IP,1001
SEC24A,1094
SEC24B,1299
SEC24C,1095
SEC24D,1033
SEC31A,1252
SEC31B,1180
SEC61A1,483
SEC61A2,477
SEC61B,97
SEC61G,69
SEC62,400
SEC63,761
SECISBP2,855
SECISBP2L,1102
SECTM1,249
SEH1L,422
SEL1L,795
SEL1L2,689
SEL1L3,1133
SELE,611
SELENBP1,515
SELENOF,166
SELENOH,123
SELENOI,398
SELENOK,95
SELENOM,146
SELENON,591
SELENOO,670
SELENOP,382
SELENOS,218
SELENOT,196
SELENOV,347
SELENOW,89
SELL,386
SELP,831
SELPLG,429
SEM1,129
SEMA3A,772
SEMA3B,755
SEMA3C,752
SEMA3D,778
SEMA3E,776
SEMA3F,786
SEMA3G,783
SEMA4A,762
SEMA4B,838
SEMA4C,834
SEMA4D,863
SEMA4F,771
SEMA4G,844
SEMA5A,1075
SEMA5B,1206
SEMA6A,1048
SEMA6B,889
SEMA6C,963
SEMA6D,1074
SEMA7A,667
SEMG1,463
SEMG2,583
SENP1,645
SENP2,590
SENP3,575
SENP5,756
SENP6,1113
SENP7,1051
SENP8,213
SEPHS1,393
SEPHS2,449
SEPSECS,502
SERAC1,655
SERBP1,409
SERF1A,111
SERF1B,111
SERF2,171
SERGEF,459
SERHL2,315
SERINC1,454
SERINC2,465
SERINC3,474
SERINC4,519
SERINC5,462
SERP1,79
SERP2,66
SERPINA1,419
SERPINA10,485
SERPINA11,423
SERPINA12,415
SERPINA3,424
SERPINA4,428
SERPINA5,407
SERPINA6,406
SERPINA7,416
SERPINA9,436
SERPINB1,380
SERPINB10,398
SERPINB11,393
SERPINB12,426
SERPINB13,401
SERPINB2,416
SERPINB3,391
SERPINB4,391
SERPINB5,376
SERPINB6,396
SERPINB7,381
SERPINB8,375
SERPINB9,377
SERPINC1,465
SERPIND1,500
SERPINE1,403
SERPINE2,410
SERPINE3,425
SERPINF1,419
SERPINF2,492
SERPING1,544
SERPINH1,419
SERPINI1,411
SERPINI2,416
SERTAD1,237
SERTAD2,315
SERTAD3,197
SERTAD4,357
SERTM1,108
SERTM2,90
SESN1,552
SESN2,481
SESN3,493
SESTD1,697
SET,291
SETBP1,1597
SETD1A,1708
SETD1B,1967
SETD2,2565
SETD3,595
SETD4,441
SETD5,1462
SETD6,474
SETD7,367
SETD9,300
SETDB1,1292
SETDB2,720
SETMAR,685
SETSIP,303
SETX,2678
SEZ6,995
SEZ6L,1025
SEZ6L2,924
SF1,674
SF3A1,794
SF3A2,465
SF3A3,502
SF3B1,1305
SF3B2,896
SF3B3,1218
SF3B4,425
SF3B5,87
SF3B6,126
SFI1,1243
SFMBT1,867
SFMBT2,895
SFN,249
SFPQ,708
SFR1,246
SFRP1,315
SFRP2,296
SFRP4,347
SFRP5,318
SFSWAP,1004
SFT2D1,160
SFT2D2,161
SFT2D3,216
SFTA2,79
SFTA3,95
SFTPA1,264
SFTPA2,249
SFTPB,394
SFTPC,198
SFTPD,376
SFXN1,323
SFXN2,323
SFXN3,326
SFXN4,338
SFXN5,341
SGCA,388
SGCB,319
SGCD,291
SGCE,501
SGCG,292
SGCZ,313
SGF29,294
SGIP1,860
SGK1,527
SGK2,428
SGK3,497
SGK494,411
SGMS1,414
SGMS2,366
SGO1,562
SGO2,1266
SGPL1,569
SGPP1,442
SGPP2,400
SGSH,503
SGSM1,1149
SGSM2,1052
SGSM3,750
SGTA,314
SGTB,305
SH2B1,757
SH2B2,676
SH2B3,576
SH2D1A,129
SH2D1B,133
SH2D2A,400
SH2D3A,577
SH2D3C,861
SH2D4A,455
SH2D4B,434
SH2D5,424
SH2D6,144
SH2D7,452
SH3BGR,78
SH3BGRL,115
SH3BGRL2,108
SH3BGRL3,94
SH3BP1,702
SH3BP2,619
SH3BP4,964
SH3BP5,456
SH3BP5L,394
SH3D19,1048
SH3D21,757
SH3GL1,369
SH3GL2,353
SH3GL3,356
SH3GLB1,395
SH3GLB2,405
SH3KBP1,666
SH3PXD2A,1134
SH3PXD2B,912
SH3RF1,889
SH3RF2,730
SH3RF3,883
SH3TC1,1337
SH3TC2,1289
SH3YL1,343
SHANK1,2170
SHANK2,1850
SHANK3,1731
SHARPIN,388
SHB,510
SHBG,403
SHC1,585
SHC2,583
SHC3,595
SHC4,631
SHCBP1,673
SHCBP1L,654
SHD,341
SHE,496
SHF,424
SHH,463
SHISA2,296
SHISA3,239
SHISA4,198
SHISA5,241
SHISA6,552
SHISA7,539
SHISA8,398
SHISA9,425
SHISAL1,200
SHISAL2A,191
SHISAL2B,161
SHKBP1,708
SHLD1,206
SHLD2,905
SHLD3,251
SHMT1,484
SHMT2,505
SHOC2,583
SHOX,293
SHOX2,356
SHPK,479
SHPRH,1688
SHQ1,578
SHROOM1,853
SHROOM2,1617
SHROOM3,1997
SHROOM4,1494
SHTN1,632
SI,1828
SIAE,524
SIAH1,314
SIAH2,325
SIAH3,270
SIDT1,833
SIDT2,856
SIGIRR,505
SIGLEC1,1710
SIGLEC10,698
SIGLEC11,699
SIGLEC12,596
SIGLEC14,397
SIGLEC15,329
SIGLEC5,552
SIGLEC6,454
SIGLEC7,468
SIGLEC8,500
SIGLEC9,480
SIGLECL1,198
SIGMAR1,224
SIK1,784
SIK1B,784
SIK2,927
SIK3,1322
SIKE1,212
SIL1,469
SIM1,767
SIM2,668
SIMC1,892
SIN3A,1274
SIN3B,1163
SINHCAF,222
SIPA1,1043
SIPA1L1,1805
SIPA1L2,1723
SIPA1L3,1782
SIRPA,509
SIRPB1,399
SIRPB2,343
SIRPD,199
SIRPG,388
SIRT1,748
SIRT2,390
SIRT3,400
SIRT4,315
SIRT5,311
SIRT6,356
SIRT7,401
SIT1,225
SIVA1,176
SIX1,285
SIX2,292
SIX3,333
SIX4,782
SIX5,740
SIX6,247
SKA1,256
SKA2,122
SKA3,413
SKAP1,360
SKAP2,360
SKI,729
SKIDA1,909
SKIL,685
SKIV2L,1247
SKOR1,966
SKOR2,1016
SKP1,164
SKP2,436
SLA,317
SLA2,262
SLAIN1,591
SLAIN2,582
SLAMF1,358
SLAMF6,333
SLAMF7,336
SLAMF8,286
SLAMF9,290
SLBP,278
SLC10A1,350
SLC10A2,349
SLC10A3,533
SLC10A4,438
SLC10A5,439
SLC10A6,378
SLC10A7,359
SLC11A1,551
SLC11A2,591
SLC12A1,1146
SLC12A2,1213
SLC12A3,1031
SLC12A4,1088
SLC12A5,1140
SLC12A6,1151
SLC12A7,1084
SLC12A8,715
SLC12A9,915
SLC13A1,596
SLC13A2,642
SLC13A3,603
SLC13A4,627
SLC13A5,569
SLC14A1,446
SLC14A2,921
SLC15A1,709
SLC15A2,730
SLC15A3,582
SLC15A4,578
SLC15A5,580
SLC16A1,501
SLC16A10,516
SLC16A11,472
SLC16A12,517
SLC16A13,427
SLC16A14,511
SLC16A2,540
SLC16A3,466
SLC16A4,488
SLC16A5,506
SLC16A6,524
SLC16A7,479
SLC16A8,505
SLC16A9,510
SLC17A1,468
SLC17A2,479
SLC17A3,499
SLC17A4,498
SLC17A5,496
SLC17A6,583
SLC17A7,561
SLC17A8,590
SLC17A9,437
SLC18A1,526
SLC18A2,515
SLC18A3,533
SLC18B1,457
SLC19A1,592
SLC19A2,498
SLC19A3,509
SLC1A1,525
SLC1A2,612
SLC1A3,543
SLC1A4,533
SLC1A5,542
SLC1A6,565
SLC1A7,620
SLC20A1,680
SLC20A2,653
SLC22A1,555
SLC22A10,542
SLC22A11,551
SLC22A12,554
SLC22A13,552
SLC22A14,595
SLC22A15,548
SLC22A16,578
SLC22A17,632
SLC22A18,425
SLC22A18AS,254
SLC22A2,556
SLC22A23,695
SLC22A24,553
SLC22A25,548
SLC22A3,557
SLC22A31,557
SLC22A4,552
SLC22A5,582
SLC22A6,564
SLC22A7,549
SLC22A8,543
SLC22A9,554
SLC23A1,603
SLC23A2,651
SLC23A3,619
SLC24A1,1100
SLC24A2,662
SLC24A3,645
SLC24A4,623
SLC24A5,501
SLC25A1,312
SLC25A10,407
SLC25A11,315
SLC25A12,679
SLC25A13,677
SLC25A14,354
SLC25A15,302
SLC25A16,333
SLC25A17,308
SLC25A18,316
SLC25A19,321
SLC25A2,302
SLC25A20,302
SLC25A21,300
SLC25A22,324
SLC25A23,469
SLC25A24,478
SLC25A25,516
SLC25A26,275
SLC25A27,324
SLC25A28,365
SLC25A29,304
SLC25A3,363
SLC25A30,292
SLC25A31,316
SLC25A32,316
SLC25A33,322
SLC25A34,305
SLC25A35,301
SLC25A36,312
SLC25A37,339
SLC25A38,305
SLC25A39,360
SLC25A4,299
SLC25A40,339
SLC25A41,371
SLC25A42,319
SLC25A43,342
SLC25A44,323
SLC25A45,289
SLC25A46,419
SLC25A47,309
SLC25A48,367
SLC25A5,299
SLC25A51,298
SLC25A52,308
SLC25A53,308
SLC25A6,299
SLC26A1,702
SLC26A10,564
SLC26A11,607
SLC26A2,740
SLC26A3,765
SLC26A4,781
SLC26A5,747
SLC26A6,760
SLC26A7,664
SLC26A8,971
SLC26A9,888
SLC27A1,647
SLC27A2,621
SLC27A3,812
SLC27A4,644
SLC27A5,691
SLC27A6,620
SLC28A1,650
SLC28A2,659
SLC28A3,692
SLC29A1,457
SLC29A2,457
SLC29A3,476
SLC29A4,531
SLC2A1,493
SLC2A10,542
SLC2A11,536
SLC2A12,618
SLC2A13,649
SLC2A14,536
SLC2A2,525
SLC2A3,497
SLC2A4,510
SLC2A4RG,388
SLC2A5,502
SLC2A6,508
SLC2A7,513
SLC2A8,478
SLC2A9,541
SLC30A1,508
SLC30A10,486
SLC30A2,373
SLC30A3,389
SLC30A4,430
SLC30A5,766
SLC30A6,502
SLC30A7,377
SLC30A8,370
SLC30A9,569
SLC31A1,191
SLC31A2,144
SLC32A1,526
SLC33A1,550
SLC34A1,640
SLC34A2,691
SLC34A3,600
SLC35A1,338
SLC35A2,422
SLC35A3,368
SLC35A4,325
SLC35A5,425
SLC35B1,360
SLC35B2,433
SLC35B3,402
SLC35B4,332
SLC35C1,365
SLC35C2,395
SLC35D1,356
SLC35D2,338
SLC35D3,417
SLC35E1,411
SLC35E2A,267
SLC35E2B,406
SLC35E3,314
SLC35E4,351
SLC35F1,409
SLC35F2,375
SLC35F3,491
SLC35F4,522
SLC35F5,524
SLC35F6,372
SLC35G1,366
SLC35G2,413
SLC35G3,339
SLC35G4,339
SLC35G5,339
SLC35G6,339
SLC36A1,477
SLC36A2,484
SLC36A3,512
SLC36A4,505
SLC37A1,534
SLC37A2,506
SLC37A3,495
SLC37A4,452
SLC38A1,504
SLC38A10,1120
SLC38A11,438
SLC38A2,507
SLC38A3,505
SLC38A4,548
SLC38A5,473
SLC38A6,522
SLC38A7,463
SLC38A8,436
SLC38A9,562
SLC39A1,325
SLC39A10,832
SLC39A11,343
SLC39A12,692
SLC39A13,372
SLC39A14,493
SLC39A2,310
SLC39A3,324
SLC39A4,648
SLC39A5,541
SLC39A6,756
SLC39A7,470
SLC39A8,461
SLC39A9,308
SLC3A1,686
SLC3A2,632
SLC40A1,572
SLC41A1,514
SLC41A2,574
SLC41A3,508
SLC43A1,560
SLC43A2,574
SLC43A3,505
SLC44A1,658
SLC44A2,712
SLC44A3,654
SLC44A4,711
SLC44A5,720
SLC45A1,783
SLC45A2,531
SLC45A3,554
SLC45A4,809
SLC46A1,460
SLC46A2,476
SLC46A3,464
SLC47A1,587
SLC47A2,603
SLC48A1,147
SLC49A3,561
SLC4A1,912
SLC4A10,1119
SLC4A11,919
SLC4A1AP,797
SLC4A2,1242
SLC4A3,1260
SLC4A4,1095
SLC4A5,1138
SLC4A7,1260
SLC4A8,1094
SLC4A9,984
SLC50A1,222
SLC51A,341
SLC51B,129
SLC52A1,449
SLC52A2,446
SLC52A3,470
SLC5A1,665
SLC5A10,613
SLC5A11,676
SLC5A12,619
SLC5A2,673
SLC5A3,719
SLC5A4,660
SLC5A5,644
SLC5A6,636
SLC5A7,581
SLC5A8,611
SLC5A9,707
SLC6A1,609
SLC6A11,633
SLC6A12,615
SLC6A13,603
SLC6A14,643
SLC6A15,731
SLC6A16,737
SLC6A17,728
SLC6A18,629
SLC6A19,635
SLC6A2,629
SLC6A20,593
SLC6A3,621
SLC6A4,631
SLC6A5,798
SLC6A6,722
SLC6A7,667
SLC6A8,636
SLC6A9,707
SLC7A1,630
SLC7A10,524
SLC7A11,502
SLC7A13,471
SLC7A14,772
SLC7A2,699
SLC7A3,620
SLC7A4,636
SLC7A5,508
SLC7A6,516
SLC7A6OS,310
SLC7A7,512
SLC7A8,536
SLC7A9,488
SLC8A1,974
SLC8A2,922
SLC8A3,928
SLC8B1,585
SLC9A1,816
SLC9A2,813
SLC9A3,890
SLC9A3R1,359
SLC9A3R2,338
SLC9A4,799
SLC9A5,897
SLC9A6,702
SLC9A7,727
SLC9A8,598
SLC9A9,646
SLC9B1,516
SLC9B2,538
SLC9C1,1178
SLC9C2,1125
SLCO1A2,671
SLCO1B1,692
SLCO1B3,703
SLCO1B7,73
SLCO1C1,731
SLCO2A1,644
SLCO2B1,710
SLCO3A1,711
SLCO4A1,723
SLCO4C1,725
SLCO5A1,849
SLCO6A1,720
SLF1,1059
SLF2,1187
SLFN11,902
SLFN12,579
SLFN12L,618
SLFN13,898
SLFN14,913
SLFN5,892
SLFNL1,408
SLIRP,125
SLIT1,1535
SLIT2,1543
SLIT3,1531
SLITRK1,697
SLITRK2,846
SLITRK3,978
SLITRK4,838
SLITRK5,959
SLITRK6,842
SLK,1236
SLMAP,829
SLPI,133
SLTM,1035
SLU7,587
SLURP1,104
SLURP2,88
SLX1A,276
SLX1B,276
SLX4,1835
SLX4IP,409
SMAD1,466
SMAD2,468
SMAD3,426
SMAD4,553
SMAD5,466
SMAD6,497
SMAD7,427
SMAD9,468
SMAGP,98
SMAP1,468
SMAP2,430
SMARCA1,1071
SMARCA2,1591
SMARCA4,1682
SMARCA5,1053
SMARCAD1,1029
SMARCAL1,955
SMARCB1,395
SMARCC1,1106
SMARCC2,1246
SMARCD1,516
SMARCD2,532
SMARCD3,484
SMARCE1,412
SMC1A,1234
SMC1B,1236
SMC2,1198
SMC3,1218
SMC4,1289
SMC5,1102
SMC6,1092
SMCHD1,2006
SMCO1,215
SMCO2,344
SMCO3,226
SMCO4,60
SMCP,117
SMCR8,938
SMDT1,108
SMG1,3662
SMG5,1017
SMG6,1420
SMG7,1179
SMG8,926
SMG9,521
SMIM1,79
SMIM10,84
SMIM10L1,69
SMIM10L2A,79
SMIM10L2B,79
SMIM11A,69
SMIM11B,69
SMIM12,93
SMIM13,92
SMIM14,100
SMIM15,75
SMIM17,119
SMIM18,96
SMIM19,108
SMIM2,86
SMIM20,169
SMIM21,102
SMIM22,136
SMIM23,173
SMIM24,131
SMIM26,96
SMIM27,92
SMIM28,153
SMIM29,160
SMIM3,61
SMIM30,60
SMIM31,72
SMIM32,104
SMIM33,133
SMIM34A,140
SMIM34B,140
SMIM35,86
SMIM36,94
SMIM4,71
SMIM5,78
SMIM6,63
SMIM7,104
SMIM8,98
SMIM9,100
SMKR1,66
SMLR1,108
SMN1,295
SMN2,295
SMNDC1,239
SMO,788
SMOC1,436
SMOC2,458
SMOX,586
SMPD1,632
SMPD2,424
SMPD3,656
SMPD4,867
SMPDL3A,454
SMPDL3B,456
SMPX,89
SMR3A,135
SMR3B,80
SMS,367
SMTN,1003
SMTNL1,495
SMTNL2,462
SMU1,514
SMUG1,271
SMURF1,758
SMURF2,749
SMYD1,491
SMYD2,434
SMYD3,429
SMYD4,805
SMYD5,419
SNAI1,265
SNAI2,269
SNAI3,293
SNAP23,212
SNAP25,207
SNAP29,259
SNAP47,465
SNAP91,908
SNAPC1,369
SNAPC2,335
SNAPC3,412
SNAPC4,1470
SNAPC5,99
SNAPIN,137
SNCA,141
SNCAIP,1017
SNCB,135
SNCG,128
SND1,911
SNED1,1414
SNF8,259
SNIP1,397
SNN,89
SNORC,122
SNPH,539
SNRK,766
SNRNP200,2137
SNRNP25,133
SNRNP27,159
SNRNP35,252
SNRNP40,358
SNRNP48,340
SNRNP70,438
SNRPA,283
SNRPA1,256
SNRPB,241
SNRPB2,226
SNRPC,181
SNRPD1,120
SNRPD2,119
SNRPD3,127
SNRPE,93
SNRPF,128
SNRPG,97
SNRPN,245
SNTA1,506
SNTB1,539
SNTB2,541
SNTG1,518
SNTG2,540
SNTN,166
SNU13,273
SNUPN,361
SNURF,72
SNW1,572
SNX1,558
SNX10,202
SNX11,271
SNX12,173
SNX13,958
SNX14,947
SNX15,343
SNX16,345
SNX17,471
SNX18,629
SNX19,993
SNX2,520
SNX20,317
SNX21,374
SNX22,194
SNX24,203
SNX25,841
SNX27,542
SNX29,814
SNX3,163
SNX30,438
SNX31,441
SNX32,404
SNX33,575
SNX4,451
SNX5,405
SNX6,419
SNX7,452
SNX8,466
SNX9,596
SOAT1,551
SOAT2,523
SOBP,874
SOCS1,212
SOCS2,199
SOCS3,226
SOCS4,441
SOCS5,537
SOCS6,536
SOCS7,582
SOD1,155
SOD2,223
SOD3,241
SOGA1,1662
SOGA3,948
SOHLH1,388
SOHLH2,503
SON,2427
SORBS1,1295
SORBS2,1201
SORBS3,672
SORCS1,1169
SORCS2,1160
SORCS3,1223
SORD,358
SORL1,2215
SORT1,832
SOS1,1334
SOS2,1333
SOST,214
SOSTDC1,231
SOWAHA,550
SOWAHB,794
SOWAHC,526
SOWAHD,316
SOX1,392
SOX10,467
SOX11,442
SOX12,316
SOX13,623
SOX14,241
SOX15,234
SOX17,415
SOX18,385
SOX2,318
SOX21,277
SOX3,447
SOX30,754
SOX4,475
SOX5,764
SOX6,829
SOX7,441
SOX8,447
SOX9,510
SP1,786
SP100,886
SP110,714
SP140,868
SP140L,581
SP2,614
SP3,782
SP4,785
SP5,399
SP6,377
SP7,432
SP8,509
SP9,485
SPA17,152
SPAAR,76
SPACA1,295
SPACA3,216
SPACA4,125
SPACA5,160
SPACA5B,160
SPACA6,325
SPACA7,196
SPACA9,223
SPAG1,927
SPAG11A,134
SPAG11B,134
SPAG16,632
SPAG17,2224
SPAG4,438
SPAG5,1194
SPAG6,510
SPAG7,228
SPAG8,502
SPAG9,1322
SPAM1,512
SPANXA1,98
SPANXA2,98
SPANXB1,104
SPANXC,98
SPANXD,98
SPANXN1,73
SPANXN2,181
SPANXN3,142
SPANXN4,157
SPANXN5,73
SPARC,304
SPARCL1,665
SPART,667
SPAST,617
SPATA1,460
SPATA12,191
SPATA13,1278
SPATA16,570
SPATA17,362
SPATA18,539
SPATA19,168
SPATA2,521
SPATA20,803
SPATA21,470
SPATA22,364
SPATA24,293
SPATA25,228
SPATA2L,425
SPATA3,356
SPATA31A1,1362
SPATA31A3,1348
SPATA31A5,1348
SPATA31A6,1344
SPATA31A7,1348
SPATA31D1,1577
SPATA31D3,918
SPATA31D4,918
SPATA31E1,1446
SPATA32,385
SPATA33,147
SPATA4,306
SPATA45,99
SPATA46,262
SPATA48,439
SPATA5,894
SPATA5L1,754
SPATA6,489
SPATA6L,335
SPATA7,600
SPATA8,106
SPATA9,255
SPATC1,592
SPATC1L,341
SPATS1,301
SPATS2,546
SPATS2L,589
SPC24,209
SPC25,225
SPCS1,170
SPCS2,258
SPCS3,181
SPDEF,336
SPDL1,606
SPDYA,314
SPDYC,294
SPDYE1,337
SPDYE16,353
SPDYE2,403
SPDYE2B,403
SPDYE3,550
SPDYE4,238
SPDYE5,403
SPDYE6,403
SPECC1,1069
SPECC1L,1118
SPEF1,237
SPEF2,2170
SPEG,3268
SPEM1,310
SPEM2,502
SPEM3,1197
SPEN,3665
SPERT,449
SPESP1,351
SPG11,2444
SPG21,309
SPG7,810
SPHAR,64
SPHK1,471
SPHK2,664
SPHKAP,1701
SPI1,272
SPIB,263
SPIC,249
SPICE1,856
SPIDR,916
SPIN1,263
SPIN2A,259
SPIN2B,259
SPIN3,259
SPIN4,250
SPINDOC,382
SPINK1,80
SPINK13,95
SPINK14,98
SPINK2,135
SPINK4,110
SPINK5,1095
SPINK6,81
SPINK7,86
SPINK8,98
SPINK9,108
SPINT1,530
SPINT2,253
SPINT3,90
SPINT4,100
SPIRE1,757
SPIRE2,715
SPN,401
SPNS1,574
SPNS2,550
SPNS3,513
SPO11,397
SPOCD1,1217
SPOCK1,440
SPOCK2,425
SPOCK3,437
SPON1,808
SPON2,332
SPOP,375
SPOPL,393
SPOUT1,377
SPP1,315
SPP2,212
SPPL2A,521
SPPL2B,593
SPPL2C,685
SPPL3,385
SPR,262
SPRED1,445
SPRED2,432
SPRED3,455
SPRN,152
SPRR1A,90
SPRR1B,90
SPRR2A,73
SPRR2B,73
SPRR2D,73
SPRR2E,73
SPRR2F,73
SPRR2G,74
SPRR3,170
SPRR4,80
SPRR5,109
SPRTN,490
SPRY1,320
SPRY2,316
SPRY3,289
SPRY4,323
SPRYD3,480
SPRYD4,208
SPRYD7,197
SPSB1,274
SPSB2,268
SPSB3,356
SPSB4,274
SPTA1,2420
SPTAN1,2499
SPTB,2329
SPTBN1,2367
SPTBN2,2391
SPTBN4,2565
SPTBN5,3675
SPTLC1,474
SPTLC2,563
SPTLC3,553
SPTSSA,72
SPTSSB,231
SPTY2D1,686
SPTY2D1OS,77
SPX,117
SPZ1,431
SQLE,575
SQOR,451
SQSTM1,441
SRA1,237
SRARP,170
SRBD1,996
SRC,543
SRCAP,3231
SRCIN1,1218
SRD5A1,260
SRD5A2,255
SRD5A3,319
SREBF1,1178
SREBF2,1142
SREK1,625
SREK1IP1,156
SRF,509
SRFBP1,430
SRGAP1,1086
SRGAP2,1072
SRGAP2B,460
SRGAP2C,460
SRGAP3,1100
SRGN,159
SRI,199
SRL,474
SRM,303
SRMS,489
SRP14,137
SRP19,145
SRP54,505
SRP68,628
SRP72,672
SRP9,87
SRPK1,672
SRPK2,700
SRPK3,635
SRPRA,639
SRPRB,272
SRPX,465
SRPX2,466
SRR,341
SRRD,340
SRRM1,914
SRRM2,2753
SRRM3,654
SRRM4,612
SRRM5,716
SRRT,877
SRSF1,254
SRSF10,263
SRSF11,485
SRSF12,262
SRSF2,222
SRSF3,165
SRSF4,495
SRSF5,273
SRSF6,345
SRSF7,239
SRSF8,283
SRSF9,222
SRXN1,138
SRY,205
SS18,419
SS18L1,397
SS18L2,78
SSB,409
SSBP1,149
SSBP2,370
SSBP3,389
SSBP4,386
SSC4D,576
SSC5D,1574
SSH1,1050
SSH2,1451
SSH3,660
SSMEM1,245
SSNA1,120
SSPN,244
SSPO,5151
SSR1,299
SSR2,184
SSR3,199
SSR4,174
SSRP1,710
SSSCA1,200
SST,117
SSTR1,392
SSTR2,370
SSTR3,419
SSTR4,389
SSTR5,365
SSU72,195
SSU72P2,195
SSU72P3,195
SSU72P4,195
SSU72P5,195
SSU72P7,195
SSU72P8,195
SSUH2,376
SSX1,189
SSX2,224
SSX2B,224
SSX2IP,615
SSX3,203
SSX4,189
SSX4B,189
SSX5,230
SSX7,189
ST13,370
ST14,856
ST18,1048
ST20,80
ST3GAL1,341
ST3GAL2,351
ST3GAL3,454
ST3GAL4,340
ST3GAL5,438
ST3GAL6,385
ST5,1138
ST6GAL1,407
ST6GAL2,530
ST6GALNAC1,601
ST6GALNAC2,375
ST6GALNAC3,306
ST6GALNAC4,303
ST6GALNAC5,337
ST6GALNAC6,375
ST7,586
ST7L,576
ST8SIA1,357
ST8SIA2,376
ST8SIA3,381
ST8SIA4,360
ST8SIA5,413
ST8SIA6,399
STAB1,2571
STAB2,2552
STAC,403
STAC2,412
STAC3,365
STAG1,1259
STAG2,1269
STAG3,1227
STAM,541
STAM2,526
STAMBP,425
STAMBPL1,462
STAP1,296
STAP2,450
STAR,286
STARD10,292
STARD13,1114
STARD3,476
STARD3NL,235
STARD4,206
STARD5,214
STARD6,221
STARD7,371
STARD8,1104
STARD9,4701
STAT1,751
STAT2,852
STAT3,771
STAT4,749
STAT5A,795
STAT5B,788
STAT6,848
STATH,63
STAU1,578
STAU2,571
STBD1,359
STC1,248
STC2,303
STEAP1,340
STEAP1B,343
STEAP2,491
STEAP3,499
STEAP4,460
STH,129
STIL,1289
STIM1,792
STIM2,755
STIMATE,295
STIP1,591
STK10,969
STK11,434
STK11IP,1089
STK16,351
STK17A,415
STK17B,373
STK19,369
STK24,444
STK25,427
STK26,439
STK3,520
STK31,1020
STK32A,408
STK32B,415
STK32C,487
STK33,515
STK35,535
STK36,1316
STK38,466
STK38L,465
STK39,546
STK4,488
STK40,441
STKLD1,681
STMN1,175
STMN2,188
STMN3,181
STMN4,259
STMND1,277
STN1,369
STOM,289
STOML1,399
STOML2,357
STOML3,292
STON1,736
STON1-GTF2A1L,1183
STON2,978
STOX1,1102
STOX2,927
STPG1,335
STPG2,460
STPG3,387
STPG4,249
STRA6,707
